"timestamp_utc","observed_on","longitude","latitude","elevation_m","temperature_c","relative_humidity_percent","wind_speed_m_s","wind_direction_deg","wind_u_m_s","wind_v_m_s","precipitation_mm","solar_radiation_mj_m2_h","is_interpolated","source_dataset"
"2021-09-07T10:00:00Z","2021-09-07","-121.382","39.872","1355.6","19.03","22.03","1.76","127.4","1.39817","-1.068981",,"0","False","NASA_POWER_hourly"
"2021-09-07T11:00:00Z","2021-09-07","-121.382","39.872","1355.6","18.58","22.07","1.83","114.6","1.663902","-0.761794",,"0","False","NASA_POWER_hourly"
"2021-09-07T12:00:00Z","2021-09-07","-121.382","39.872","1355.6","17.72","22.27","2.04","105.1","1.969564","-0.531429",,"0","False","NASA_POWER_hourly"
"2021-09-07T13:00:00Z","2021-09-07","-121.382","39.872","1355.6","16.76","22.14","2.29","100.6","2.250922","-0.421249",,"0","False","NASA_POWER_hourly"
"2021-09-07T14:00:00Z","2021-09-07","-121.382","39.872","1355.6","17.81","19.29","2.09","101.8","2.045833","-0.427397",,"0.32","False","NASA_POWER_hourly"
"2021-09-07T15:00:00Z","2021-09-07","-121.382","39.872","1355.6","24","12.39","1.49","99.3","1.470415","-0.24079",,"0.95","False","NASA_POWER_hourly"
"2021-09-07T16:00:00Z","2021-09-07","-121.382","39.872","1355.6","29.12","8.51","1.16","159.2","0.411924","-1.084398",,"1.6","False","NASA_POWER_hourly"
"2021-09-07T17:00:00Z","2021-09-07","-121.382","39.872","1355.6","32.17","7.96","1.82","193","-0.409411","-1.773354",,"2.25","False","NASA_POWER_hourly"
"2021-09-07T18:00:00Z","2021-09-07","-121.382","39.872","1355.6","33.92","7.87","2.2","206.2","-0.971313","-1.973968",,"2.8","False","NASA_POWER_hourly"
"2021-09-07T19:00:00Z","2021-09-07","-121.382","39.872","1355.6","34.98","7.86","2.52","216.8","-1.509539","-2.017843",,"3.03","False","NASA_POWER_hourly"
"2021-09-07T20:00:00Z","2021-09-07","-121.382","39.872","1355.6","35.41","7.91","2.84","224.6","-1.994115","-2.022154",,"3.07","False","NASA_POWER_hourly"
"2021-09-07T21:00:00Z","2021-09-07","-121.382","39.872","1355.6","35.36","8.02","3.1","228.9","-2.336047","-2.037863",,"2.84","False","NASA_POWER_hourly"
"2021-09-07T22:00:00Z","2021-09-07","-121.382","39.872","1355.6","34.58","8.45","3.31","234","-2.677846","-1.945569",,"2.42","False","NASA_POWER_hourly"
"2021-09-07T23:00:00Z","2021-09-07","-121.382","39.872","1355.6","33.35","9.13","3.27","238.6","-2.791111","-1.703701",,"1.84","False","NASA_POWER_hourly"
"2021-09-08T00:00:00Z","2021-09-08","-121.382","39.872","1355.6","31.7","10.14","2.88","242.7","-2.559218","-1.320911",,"1.15","False","NASA_POWER_hourly"
"2021-09-08T01:00:00Z","2021-09-08","-121.382","39.872","1355.6","28.62","12.35","1.99","244.5","-1.796145","-0.856717",,"0.44","False","NASA_POWER_hourly"
"2021-09-08T02:00:00Z","2021-09-08","-121.382","39.872","1355.6","23.79","16.72","1.86","235.3","-1.529188","-1.05886",,"0.02","False","NASA_POWER_hourly"
"2021-09-08T03:00:00Z","2021-09-08","-121.382","39.872","1355.6","22.69","18.23","1.8","227","-1.316437","-1.227597",,"0","False","NASA_POWER_hourly"
"2021-09-08T04:00:00Z","2021-09-08","-121.382","39.872","1355.6","22.36","19.38","1.67","240.7","-1.456356","-0.817269",,"0","False","NASA_POWER_hourly"
"2021-09-08T05:00:00Z","2021-09-08","-121.382","39.872","1355.6","21.96","20.7","1.47","269.6","-1.469964","-0.010262",,"0","False","NASA_POWER_hourly"
"2021-09-08T06:00:00Z","2021-09-08","-121.382","39.872","1355.6","22.24","21.06","0.77","295.2","-0.696717","0.32785",,"0","False","NASA_POWER_hourly"
"2021-09-08T07:00:00Z","2021-09-08","-121.382","39.872","1355.6","22.07","21.75","0.39","24","0.158627","0.356283",,"0","False","NASA_POWER_hourly"
"2021-09-08T08:00:00Z","2021-09-08","-121.382","39.872","1355.6","21.46","23.16","0.86","54.5","0.700139","0.499405",,"0","False","NASA_POWER_hourly"
"2021-09-08T09:00:00Z","2021-09-08","-121.382","39.872","1355.6","20.77","25.35","1.23","54.2","0.997608","0.719498",,"0","False","NASA_POWER_hourly"
"2021-09-08T10:00:00Z","2021-09-08","-121.382","39.872","1355.6","20.28","28.1","1.42","59.1","1.218452","0.729229",,"0","False","NASA_POWER_hourly"
"2021-09-08T11:00:00Z","2021-09-08","-121.382","39.872","1355.6","20.02","30.63","1.47","70.9","1.389075","0.48101",,"0","False","NASA_POWER_hourly"
"2021-09-08T12:00:00Z","2021-09-08","-121.382","39.872","1355.6","19.55","32.76","1.67","84.5","1.662312","0.160062",,"0","False","NASA_POWER_hourly"
"2021-09-08T13:00:00Z","2021-09-08","-121.382","39.872","1355.6","18.64","35.32","2","96.3","1.987922","-0.219469",,"0","False","NASA_POWER_hourly"
"2021-09-08T14:00:00Z","2021-09-08","-121.382","39.872","1355.6","19.33","34.02","1.94","104","1.882374","-0.469328",,"0.36","False","NASA_POWER_hourly"
"2021-09-08T15:00:00Z","2021-09-08","-121.382","39.872","1355.6","24.85","24.52","1.43","109.6","1.347142","-0.479696",,"1.03","False","NASA_POWER_hourly"
"2021-09-08T16:00:00Z","2021-09-08","-121.382","39.872","1355.6","29.34","20.13","1.17","187.9","-0.16081","-1.158896",,"1.72","False","NASA_POWER_hourly"
"2021-09-08T17:00:00Z","2021-09-08","-121.382","39.872","1355.6","31.78","17.66","1.82","210.4","-0.920981","-1.569775",,"2.32","False","NASA_POWER_hourly"
"2021-09-08T18:00:00Z","2021-09-08","-121.382","39.872","1355.6","33.19","15.95","2.32","220.6","-1.509796","-1.761509",,"2.8","False","NASA_POWER_hourly"
"2021-09-08T19:00:00Z","2021-09-08","-121.382","39.872","1355.6","34.09","14.7","2.75","229.6","-2.09423","-1.78233",,"3","False","NASA_POWER_hourly"
"2021-09-08T20:00:00Z","2021-09-08","-121.382","39.872","1355.6","34.5","13.88","3.14","234.7","-2.562672","-1.814473",,"3","False","NASA_POWER_hourly"
"2021-09-08T21:00:00Z","2021-09-08","-121.382","39.872","1355.6","34.65","13.48","3.38","238.2","-2.872637","-1.781111",,"2.81","False","NASA_POWER_hourly"
"2021-09-08T22:00:00Z","2021-09-08","-121.382","39.872","1355.6","34.12","13.75","3.39","239.9","-2.932863","-1.700121",,"2.38","False","NASA_POWER_hourly"
"2021-09-08T23:00:00Z","2021-09-08","-121.382","39.872","1355.6","33.2","14.28","3.17","241.2","-2.777892","-1.527159",,"1.8","False","NASA_POWER_hourly"
"2021-09-09T00:00:00Z","2021-09-09","-121.382","39.872","1355.6","31.73","15.55","2.73","243","-2.432448","-1.239394",,"1.11","False","NASA_POWER_hourly"
"2021-09-09T01:00:00Z","2021-09-09","-121.382","39.872","1355.6","28.57","19.13","1.68","248.3","-1.560943","-0.621175",,"0.41","False","NASA_POWER_hourly"
"2021-09-09T02:00:00Z","2021-09-09","-121.382","39.872","1355.6","24.45","25.07","1.68","259.7","-1.652927","-0.300388",,"0.02","False","NASA_POWER_hourly"
"2021-09-09T03:00:00Z","2021-09-09","-121.382","39.872","1355.6","24.79","25.06","0.81","267.9","-0.809456","-0.029681",,"0","False","NASA_POWER_hourly"
"2021-09-09T04:00:00Z","2021-09-09","-121.382","39.872","1355.6","24.52","25.74","0.14","210.3","-0.070634","-0.120875",,"0","False","NASA_POWER_hourly"
"2021-09-09T05:00:00Z","2021-09-09","-121.382","39.872","1355.6","23.77","27.21","0.64","136.9","0.437295","-0.467304",,"0","False","NASA_POWER_hourly"
"2021-09-09T06:00:00Z","2021-09-09","-121.382","39.872","1355.6","22.91","28.9","1.18","141.2","0.739392","-0.919619",,"0","False","NASA_POWER_hourly"
"2021-09-09T07:00:00Z","2021-09-09","-121.382","39.872","1355.6","22.14","30.49","1.58","147.4","0.851258","-1.331075",,"0","False","NASA_POWER_hourly"
"2021-09-09T08:00:00Z","2021-09-09","-121.382","39.872","1355.6","21.39","31.8","1.87","151.9","0.880792","-1.649577",,"0","False","NASA_POWER_hourly"
"2021-09-09T09:00:00Z","2021-09-09","-121.382","39.872","1355.6","21.13","31.87","1.93","150.5","0.950377","-1.679786",,"0","False","NASA_POWER_hourly"
"2021-09-09T10:00:00Z","2021-09-09","-121.382","39.872","1355.6","21.29","31.05","1.8","142.7","1.090779","-1.431852",,"0","False","NASA_POWER_hourly"
"2021-09-09T11:00:00Z","2021-09-09","-121.382","39.872","1355.6","21.52","30.24","1.68","133.6","1.216609","-1.158561",,"0","False","NASA_POWER_hourly"
"2021-09-09T12:00:00Z","2021-09-09","-121.382","39.872","1355.6","21.84","29.38","1.57","126.7","1.258788","-0.938271",,"0","False","NASA_POWER_hourly"
"2021-09-09T13:00:00Z","2021-09-09","-121.382","39.872","1355.6","22.04","28.81","1.49","129","1.157947","-0.937687",,"0","False","NASA_POWER_hourly"
"2021-09-09T14:00:00Z","2021-09-09","-121.382","39.872","1355.6","22.69","27.45","1.54","131.3","1.156947","-1.016403",,"0.27","False","NASA_POWER_hourly"
"2021-09-09T15:00:00Z","2021-09-09","-121.382","39.872","1355.6","26.56","21.62","1.19","141.1","0.747276","-0.926109",,"0.77","False","NASA_POWER_hourly"
"2021-09-09T16:00:00Z","2021-09-09","-121.382","39.872","1355.6","30.4","18.07","1.77","191.8","-0.361958","-1.732595",,"1.33","False","NASA_POWER_hourly"
"2021-09-09T17:00:00Z","2021-09-09","-121.382","39.872","1355.6","32.12","16.44","2.4","205.4","-1.029444","-2.168005",,"1.89","False","NASA_POWER_hourly"
"2021-09-09T18:00:00Z","2021-09-09","-121.382","39.872","1355.6","32.99","15.71","2.94","217.7","-1.797889","-2.326197",,"2.59","False","NASA_POWER_hourly"
"2021-09-09T19:00:00Z","2021-09-09","-121.382","39.872","1355.6","33.51","15.38","3.37","225.7","-2.411885","-2.35366",,"2.78","False","NASA_POWER_hourly"
"2021-09-09T20:00:00Z","2021-09-09","-121.382","39.872","1355.6","33.55","15.5","3.75","225.5","-2.674689","-2.62841",,"2.69","False","NASA_POWER_hourly"
"2021-09-09T21:00:00Z","2021-09-09","-121.382","39.872","1355.6","33.15","16.06","3.94","223","-2.687074","-2.881534",,"2.2","False","NASA_POWER_hourly"
"2021-09-09T22:00:00Z","2021-09-09","-121.382","39.872","1355.6","32.33","16.96","3.85","218.9","-2.417658","-2.996236",,"1.84","False","NASA_POWER_hourly"
"2021-09-09T23:00:00Z","2021-09-09","-121.382","39.872","1355.6","31.41","18.01","3.63","213.3","-1.992953","-3.033981",,"1.35","False","NASA_POWER_hourly"
"2021-09-10T00:00:00Z","2021-09-10","-121.382","39.872","1355.6","30.06","19.58","3.38","205.6","-1.46045","-3.048194",,"0.74","False","NASA_POWER_hourly"
"2021-09-10T01:00:00Z","2021-09-10","-121.382","39.872","1355.6","28.05","22.04","2.95","196.2","-0.823024","-2.832866",,"0.24","False","NASA_POWER_hourly"
"2021-09-10T02:00:00Z","2021-09-10","-121.382","39.872","1355.6","24.73","26.81","2.16","183.2","-0.120574","-2.156632",,"0.01","False","NASA_POWER_hourly"
"2021-09-10T03:00:00Z","2021-09-10","-121.382","39.872","1355.6","23.01","29.26","2.14","178.1","0.070952","-2.138823",,"0","False","NASA_POWER_hourly"
"2021-09-10T04:00:00Z","2021-09-10","-121.382","39.872","1355.6","21.96","30.79","1.9","183.6","-0.119302","-1.896251",,"0","False","NASA_POWER_hourly"
"2021-09-10T05:00:00Z","2021-09-10","-121.382","39.872","1355.6","20.66","36.52","1.34","190.7","-0.248793","-1.316701",,"0","False","NASA_POWER_hourly"
"2021-09-10T06:00:00Z","2021-09-10","-121.382","39.872","1355.6","19.32","48.21","0.81","171.5","0.119726","-0.801103",,"0","False","NASA_POWER_hourly"
"2021-09-10T07:00:00Z","2021-09-10","-121.382","39.872","1355.6","18.66","54.82","1.11","154.4","0.479615","-1.001034",,"0","False","NASA_POWER_hourly"
"2021-09-10T08:00:00Z","2021-09-10","-121.382","39.872","1355.6","17.71","59.73","1.46","179.6","0.010193","-1.459964",,"0","False","NASA_POWER_hourly"
"2021-09-10T09:00:00Z","2021-09-10","-121.382","39.872","1355.6","16.69","67.01","1.66","207.6","-0.769071","-1.471098",,"0","False","NASA_POWER_hourly"
"2021-09-10T10:00:00Z","2021-09-10","-121.382","39.872","1355.6","15.57","73.52","1.46","225.8","-1.046689","-1.017861",,"0","False","NASA_POWER_hourly"
"2021-09-10T11:00:00Z","2021-09-10","-121.382","39.872","1355.6","14.99","76.09","0.54","237.8","-0.456944","-0.287753",,"0","False","NASA_POWER_hourly"
"2021-09-10T12:00:00Z","2021-09-10","-121.382","39.872","1355.6","14.4","81.94","0.42","108","0.399444","-0.129787",,"0","False","NASA_POWER_hourly"
"2021-09-10T13:00:00Z","2021-09-10","-121.382","39.872","1355.6","13.93","86.22","1.1","96.8","1.092262","-0.130244",,"0","False","NASA_POWER_hourly"
"2021-09-10T14:00:00Z","2021-09-10","-121.382","39.872","1355.6","14.48","84.71","1.52","104.5","1.471584","-0.380578",,"0.24","False","NASA_POWER_hourly"
"2021-09-10T15:00:00Z","2021-09-10","-121.382","39.872","1355.6","16.65","75.74","1.63","135","1.152584","-1.152584",,"0.76","False","NASA_POWER_hourly"
"2021-09-10T16:00:00Z","2021-09-10","-121.382","39.872","1355.6","19.59","57.24","2.34","175.6","0.179523","-2.333103",,"1.32","False","NASA_POWER_hourly"
"2021-09-10T17:00:00Z","2021-09-10","-121.382","39.872","1355.6","22.47","41.32","2.99","193.2","-0.682769","-2.911001",,"2.11","False","NASA_POWER_hourly"
"2021-09-10T18:00:00Z","2021-09-10","-121.382","39.872","1355.6","24.29","32.61","3.46","200.3","-1.200397","-3.245096",,"2.59","False","NASA_POWER_hourly"
"2021-09-10T19:00:00Z","2021-09-10","-121.382","39.872","1355.6","25.41","27.73","3.81","206","-1.670194","-3.424405",,"2.84","False","NASA_POWER_hourly"
"2021-09-10T20:00:00Z","2021-09-10","-121.382","39.872","1355.6","25.91","25.26","4.01","211.6","-2.101183","-3.415425",,"3.01","False","NASA_POWER_hourly"
"2021-09-10T21:00:00Z","2021-09-10","-121.382","39.872","1355.6","25.98","23.88","3.99","216.8","-2.390104","-3.194918",,"2.76","False","NASA_POWER_hourly"
"2021-09-10T22:00:00Z","2021-09-10","-121.382","39.872","1355.6","25.78","23.45","3.73","220.4","-2.417487","-2.840538",,"2.4","False","NASA_POWER_hourly"
"2021-09-10T23:00:00Z","2021-09-10","-121.382","39.872","1355.6","25.22","23.68","3.28","222.7","-2.224364","-2.41052",,"1.83","False","NASA_POWER_hourly"
"2021-09-11T00:00:00Z","2021-09-11","-121.382","39.872","1355.6","24.14","24.85","2.69","223.2","-1.841432","-1.960926",,"1.14","False","NASA_POWER_hourly"
"2021-09-11T01:00:00Z","2021-09-11","-121.382","39.872","1355.6","22.2","28.01","1.76","222.5","-1.189039","-1.297608",,"0.44","False","NASA_POWER_hourly"
"2021-09-11T02:00:00Z","2021-09-11","-121.382","39.872","1355.6","17.71","38.85","1.32","209.1","-0.641963","-1.153379",,"0","False","NASA_POWER_hourly"
"2021-09-11T03:00:00Z","2021-09-11","-121.382","39.872","1355.6","16.83","40.74","1","183.4","-0.059306","-0.99824",,"0","False","NASA_POWER_hourly"
"2021-09-11T04:00:00Z","2021-09-11","-121.382","39.872","1355.6","16.26","41.96","1.02","161","0.33208","-0.964429",,"0","False","NASA_POWER_hourly"
"2021-09-11T05:00:00Z","2021-09-11","-121.382","39.872","1355.6","15.96","42.7","0.96","148.6","0.500169","-0.819409",,"0","False","NASA_POWER_hourly"
"2021-09-11T06:00:00Z","2021-09-11","-121.382","39.872","1355.6","15.91","42.84","0.74","126.3","0.596387","-0.43809",,"0","False","NASA_POWER_hourly"
"2021-09-11T07:00:00Z","2021-09-11","-121.382","39.872","1355.6","15.97","42.75","0.68","83.3","0.675356","0.079336",,"0","False","NASA_POWER_hourly"
"2021-09-11T08:00:00Z","2021-09-11","-121.382","39.872","1355.6","15.7","43.57","1","47.4","0.736097","0.676876",,"0","False","NASA_POWER_hourly"
"2021-09-11T09:00:00Z","2021-09-11","-121.382","39.872","1355.6","14.88","46.17","1.51","35.3","0.872565","1.232368",,"0","False","NASA_POWER_hourly"
"2021-09-11T10:00:00Z","2021-09-11","-121.382","39.872","1355.6","13.34","51.56","2.01","41.8","1.33973","1.498407",,"0","False","NASA_POWER_hourly"
"2021-09-11T11:00:00Z","2021-09-11","-121.382","39.872","1355.6","11.76","58","2.36","52.7","1.877317","1.430133",,"0","False","NASA_POWER_hourly"
"2021-09-11T12:00:00Z","2021-09-11","-121.382","39.872","1355.6","10.79","62.93","2.52","61.8","2.220885","1.190828",,"0","False","NASA_POWER_hourly"
"2021-09-11T13:00:00Z","2021-09-11","-121.382","39.872","1355.6","9.88","68.48","2.56","70.6","2.41465","0.850332",,"0","False","NASA_POWER_hourly"
"2021-09-11T14:00:00Z","2021-09-11","-121.382","39.872","1355.6","13.08","57.17","1.84","77.5","1.796385","0.398249",,"0.34","False","NASA_POWER_hourly"
"2021-09-11T15:00:00Z","2021-09-11","-121.382","39.872","1355.6","18.53","41.97","1.76","82.8","1.746122","0.220586",,"1.04","False","NASA_POWER_hourly"
"2021-09-11T16:00:00Z","2021-09-11","-121.382","39.872","1355.6","22.97","29.66","1.06","148.1","0.560145","-0.89991",,"1.76","False","NASA_POWER_hourly"
"2021-09-11T17:00:00Z","2021-09-11","-121.382","39.872","1355.6","25.36","23.43","1.59","201.1","-0.572395","-1.483396",,"2.37","False","NASA_POWER_hourly"
"2021-09-11T18:00:00Z","2021-09-11","-121.382","39.872","1355.6","26.94","20.01","2.08","215.2","-1.198979","-1.699661",,"2.75","False","NASA_POWER_hourly"
"2021-09-11T19:00:00Z","2021-09-11","-121.382","39.872","1355.6","28","17.95","2.54","221.5","-1.683055","-1.902348",,"3.05","False","NASA_POWER_hourly"
"2021-09-11T20:00:00Z","2021-09-11","-121.382","39.872","1355.6","28.53","16.9","2.93","226.7","-2.132374","-2.009448",,"3.07","False","NASA_POWER_hourly"
"2021-09-11T21:00:00Z","2021-09-11","-121.382","39.872","1355.6","28.55","16.53","3.17","228.1","-2.359468","-2.117029",,"2.86","False","NASA_POWER_hourly"
"2021-09-11T22:00:00Z","2021-09-11","-121.382","39.872","1355.6","28.09","16.53","3.12","228.1","-2.322252","-2.083638",,"2.43","False","NASA_POWER_hourly"
"2021-09-11T23:00:00Z","2021-09-11","-121.382","39.872","1355.6","27.28","16.72","2.81","227.5","-2.071749","-1.898408",,"1.84","False","NASA_POWER_hourly"
"2021-09-12T00:00:00Z","2021-09-12","-121.382","39.872","1355.6","25.96","17.66","2.35","226.7","-1.710266","-1.611673",,"1.13","False","NASA_POWER_hourly"
"2021-09-12T01:00:00Z","2021-09-12","-121.382","39.872","1355.6","23.3","21.34","1.56","226.6","-1.133456","-1.071857",,"0.43","False","NASA_POWER_hourly"
"2021-09-12T02:00:00Z","2021-09-12","-121.382","39.872","1355.6","19.06","30.26","1.34","224.1","-0.932523","-0.962289",,"0","False","NASA_POWER_hourly"
"2021-09-12T03:00:00Z","2021-09-12","-121.382","39.872","1355.6","18.86","30.21","0.36","191.3","-0.070541","-0.353021",,"0","False","NASA_POWER_hourly"
"2021-09-12T04:00:00Z","2021-09-12","-121.382","39.872","1355.6","17.89","32.11","0.71","76.2","0.689505","0.169359",,"0","False","NASA_POWER_hourly"
"2021-09-12T05:00:00Z","2021-09-12","-121.382","39.872","1355.6","16.93","33.47","1.23","68","1.140436","0.460766",,"0","False","NASA_POWER_hourly"
"2021-09-12T06:00:00Z","2021-09-12","-121.382","39.872","1355.6","16.06","34.98","1.56","65.4","1.418408","0.649398",,"0","False","NASA_POWER_hourly"
"2021-09-12T07:00:00Z","2021-09-12","-121.382","39.872","1355.6","15.27","36.39","1.81","62.3","1.602562","0.841364",,"0","False","NASA_POWER_hourly"
"2021-09-12T08:00:00Z","2021-09-12","-121.382","39.872","1355.6","14.61","37.39","1.98","60.3","1.71989","0.981008",,"0","False","NASA_POWER_hourly"
"2021-09-12T09:00:00Z","2021-09-12","-121.382","39.872","1355.6","14.07","37.93","2.13","57.7","1.800408","1.138171",,"0","False","NASA_POWER_hourly"
"2021-09-12T10:00:00Z","2021-09-12","-121.382","39.872","1355.6","13.52","38.4","2.28","56.4","1.89906","1.261733",,"0","False","NASA_POWER_hourly"
"2021-09-12T11:00:00Z","2021-09-12","-121.382","39.872","1355.6","13.55","37.52","2.25","58.1","1.910186","1.188986",,"0","False","NASA_POWER_hourly"
"2021-09-12T12:00:00Z","2021-09-12","-121.382","39.872","1355.6","14.65","35.01","1.93","62.2","1.707241","0.900126",,"0","False","NASA_POWER_hourly"
"2021-09-12T13:00:00Z","2021-09-12","-121.382","39.872","1355.6","14.43","35.43","1.9","71","1.796485","0.618579",,"0","False","NASA_POWER_hourly"
"2021-09-12T14:00:00Z","2021-09-12","-121.382","39.872","1355.6","15.03","35.39","1.78","82.2","1.763531","0.241574",,"0.32","False","NASA_POWER_hourly"
"2021-09-12T15:00:00Z","2021-09-12","-121.382","39.872","1355.6","19.82","26.63","0.82","98.4","0.811203","-0.119788",,"1.03","False","NASA_POWER_hourly"
"2021-09-12T16:00:00Z","2021-09-12","-121.382","39.872","1355.6","24.01","19.28","1.05","225","-0.742462","-0.742462",,"1.76","False","NASA_POWER_hourly"
"2021-09-12T17:00:00Z","2021-09-12","-121.382","39.872","1355.6","25.97","17.15","1.91","231","-1.484349","-1.202002",,"2.37","False","NASA_POWER_hourly"
"2021-09-12T18:00:00Z","2021-09-12","-121.382","39.872","1355.6","27.27","15.27","2.45","236.6","-2.045377","-1.348678",,"2.81","False","NASA_POWER_hourly"
"2021-09-12T19:00:00Z","2021-09-12","-121.382","39.872","1355.6","28","13.86","2.76","240.3","-2.397423","-1.367466",,"3.04","False","NASA_POWER_hourly"
"2021-09-12T20:00:00Z","2021-09-12","-121.382","39.872","1355.6","28.36","12.89","2.9","243.2","-2.588499","-1.307545",,"3.07","False","NASA_POWER_hourly"
"2021-09-12T21:00:00Z","2021-09-12","-121.382","39.872","1355.6","28.49","12.32","2.96","247.3","-2.730713","-1.142282",,"2.84","False","NASA_POWER_hourly"
"2021-09-12T22:00:00Z","2021-09-12","-121.382","39.872","1355.6","28.26","12.13","2.91","253","-2.782847","-0.850802",,"2.35","False","NASA_POWER_hourly"
"2021-09-12T23:00:00Z","2021-09-12","-121.382","39.872","1355.6","27.61","12.33","2.7","259.8","-2.657328","-0.478129",,"1.74","False","NASA_POWER_hourly"
"2021-09-13T00:00:00Z","2021-09-13","-121.382","39.872","1355.6","26.38","13.33","2.36","265.6","-2.353044","-0.181057",,"1.05","False","NASA_POWER_hourly"
"2021-09-13T01:00:00Z","2021-09-13","-121.382","39.872","1355.6","23.12","18.06","1.56","264.1","-1.551736","-0.160356",,"0.38","False","NASA_POWER_hourly"
"2021-09-13T02:00:00Z","2021-09-13","-121.382","39.872","1355.6","19.38","25.13","1.85","263.2","-1.836986","-0.219047",,"0","False","NASA_POWER_hourly"
"2021-09-13T03:00:00Z","2021-09-13","-121.382","39.872","1355.6","19.46","24.52","1.47","274.3","-1.465862","0.110219",,"0","False","NASA_POWER_hourly"
"2021-09-13T04:00:00Z","2021-09-13","-121.382","39.872","1355.6","19.12","25.17","1.35","290.9","-1.261176","0.481596",,"0","False","NASA_POWER_hourly"
"2021-09-13T05:00:00Z","2021-09-13","-121.382","39.872","1355.6","18.6","25.43","1.4","304.8","-1.149609","0.798999",,"0","False","NASA_POWER_hourly"
"2021-09-13T06:00:00Z","2021-09-13","-121.382","39.872","1355.6","18.57","24.83","1.28","316.6","-0.879472","0.930016",,"0","False","NASA_POWER_hourly"
"2021-09-13T07:00:00Z","2021-09-13","-121.382","39.872","1355.6","18.6","24.91","0.83","343.1","-0.241283","0.794155",,"0","False","NASA_POWER_hourly"
"2021-09-13T08:00:00Z","2021-09-13","-121.382","39.872","1355.6","18.2","25.13","0.69","59.3","0.593298","0.352275",,"0","False","NASA_POWER_hourly"
"2021-09-13T09:00:00Z","2021-09-13","-121.382","39.872","1355.6","17.17","26.81","1.22","89.5","1.219954","0.010646",,"0","False","NASA_POWER_hourly"
"2021-09-13T10:00:00Z","2021-09-13","-121.382","39.872","1355.6","16.12","29.11","1.62","93.5","1.616978","-0.098899",,"0","False","NASA_POWER_hourly"
"2021-09-13T11:00:00Z","2021-09-13","-121.382","39.872","1355.6","15.26","31.39","1.87","94.6","1.863977","-0.149972",,"0","False","NASA_POWER_hourly"
"2021-09-13T12:00:00Z","2021-09-13","-121.382","39.872","1355.6","14.34","33.98","2.08","95.2","2.07144","-0.188516",,"0","False","NASA_POWER_hourly"
"2021-09-13T13:00:00Z","2021-09-13","-121.382","39.872","1355.6","13.32","37.31","2.3","94.5","2.29291","-0.180456",,"0","False","NASA_POWER_hourly"
"2021-09-13T14:00:00Z","2021-09-13","-121.382","39.872","1355.6","13.77","38","2.16","92.7","2.157602","-0.10175",,"0.3","False","NASA_POWER_hourly"
"2021-09-13T15:00:00Z","2021-09-13","-121.382","39.872","1355.6","19.54","26.94","1.38","93.3","1.377712","-0.079438",,"0.97","False","NASA_POWER_hourly"
"2021-09-13T16:00:00Z","2021-09-13","-121.382","39.872","1355.6","24.02","20.35","0.77","161.1","0.249416","-0.728486",,"1.72","False","NASA_POWER_hourly"
"2021-09-13T17:00:00Z","2021-09-13","-121.382","39.872","1355.6","26.56","17.06","0.88","213","-0.479282","-0.73803",,"2.32","False","NASA_POWER_hourly"
"2021-09-13T18:00:00Z","2021-09-13","-121.382","39.872","1355.6","28.29","15.08","1.23","237.6","-1.038523","-0.659067",,"2.76","False","NASA_POWER_hourly"
"2021-09-13T19:00:00Z","2021-09-13","-121.382","39.872","1355.6","29.64","13.78","1.57","246.7","-1.441961","-0.621006",,"3.01","False","NASA_POWER_hourly"
"2021-09-13T20:00:00Z","2021-09-13","-121.382","39.872","1355.6","30.51","13.07","1.87","250","-1.757225","-0.639578",,"2.96","False","NASA_POWER_hourly"
"2021-09-13T21:00:00Z","2021-09-13","-121.382","39.872","1355.6","30.79","12.83","2.14","252.1","-2.036412","-0.657743",,"2.74","False","NASA_POWER_hourly"
"2021-09-13T22:00:00Z","2021-09-13","-121.382","39.872","1355.6","30.41","13.04","2.34","253.3","-2.241305","-0.672424",,"2.32","False","NASA_POWER_hourly"
"2021-09-13T23:00:00Z","2021-09-13","-121.382","39.872","1355.6","29.48","13.72","2.34","254.9","-2.259206","-0.609581",,"1.73","False","NASA_POWER_hourly"
"2021-09-14T00:00:00Z","2021-09-14","-121.382","39.872","1355.6","27.87","15.1","2.22","258","-2.171488","-0.461564",,"1.02","False","NASA_POWER_hourly"
"2021-09-14T01:00:00Z","2021-09-14","-121.382","39.872","1355.6","24.35","19.78","1.52","263.6","-1.510527","-0.169433",,"0.34","False","NASA_POWER_hourly"
"2021-09-14T02:00:00Z","2021-09-14","-121.382","39.872","1355.6","19.21","28.83","1.87","282.3","-1.827075","0.398367",,"0","False","NASA_POWER_hourly"
"2021-09-14T03:00:00Z","2021-09-14","-121.382","39.872","1355.6","18.62","29.41","1.68","332.7","-0.770531","1.492877",,"0","False","NASA_POWER_hourly"
"2021-09-14T04:00:00Z","2021-09-14","-121.382","39.872","1355.6","17.08","31.21","2.07","12.8","0.458605","2.018559",,"0","False","NASA_POWER_hourly"
"2021-09-14T05:00:00Z","2021-09-14","-121.382","39.872","1355.6","15.94","32.03","2.26","28.3","1.071439","1.989879",,"0","False","NASA_POWER_hourly"
"2021-09-14T06:00:00Z","2021-09-14","-121.382","39.872","1355.6","15.3","31.7","2.23","39","1.403384","1.733035",,"0","False","NASA_POWER_hourly"
